experiment	id	split	query	expectedDomain	relevantSections	rank	source	section	domain	chunkIndex	score
bge-m3/BM25-RRF候选融合	H02	holdout	提交任务时抛出 RejectedExecutionException 怎么排查	thread-pool	[thread-pool:2, thread-pool:4]	17	mysql-slow-query.md	2. 数据库连接池异常	mysql	1	0.47441946891920767
bge-m3/BM25-RRF候选融合	H02	holdout	提交任务时抛出 RejectedExecutionException 怎么排查	thread-pool	[thread-pool:2, thread-pool:4]	18	mysql-slow-query.md	3. 常见慢查询原因	mysql	2	0.4618413219717663
bge-m3/BM25-RRF候选融合	H02	holdout	提交任务时抛出 RejectedExecutionException 怎么排查	thread-pool	[thread-pool:2, thread-pool:4]	19	mysql-slow-query.md	4. 对 Java 服务的影响	mysql	3	0.45914084020550827
bge-m3/BM25-RRF候选融合	H02	holdout	提交任务时抛出 RejectedExecutionException 怎么排查	thread-pool	[thread-pool:2, thread-pool:4]	20	kafka-consumer-lag.md	2. 如何判断真正存在消费积压	kafka	1	0.45738687188479005
bge-m3/BM25-RRF候选融合	H03	holdout	threadPoolActive 和 threadPoolMax 一样大	thread-pool	[thread-pool:1, thread-pool:4, thread-pool:6]	1	thread-pool-exhaustion.md	6. 判断原则	thread-pool	6	0.5609121278753854
bge-m3/BM25-RRF候选融合	H03	holdout	threadPoolActive 和 threadPoolMax 一样大	thread-pool	[thread-pool:1, thread-pool:4, thread-pool:6]	2	thread-pool-exhaustion.md	1. 线程池饱和是什么	thread-pool	0	0.502331570694163
bge-m3/BM25-RRF候选融合	H03	holdout	threadPoolActive 和 threadPoolMax 一样大	thread-pool	[thread-pool:1, thread-pool:4, thread-pool:6]	3	thread-pool-exhaustion.md	4. 推荐排查顺序	thread-pool	4	0.4947317986110567
bge-m3/BM25-RRF候选融合	H03	holdout	threadPoolActive 和 threadPoolMax 一样大	thread-pool	[thread-pool:1, thread-pool:4, thread-pool:6]	4	thread-pool-exhaustion.md	7. 处理原则	thread-pool	7	0.48937865076436987
bge-m3/BM25-RRF候选融合	H03	holdout	threadPoolActive 和 threadPoolMax 一样大	thread-pool	[thread-pool:1, thread-pool:4, thread-pool:6]	5	mysql-slow-query.md	2. 数据库连接池异常	mysql	1	0.48430839782536456
bge-m3/BM25-RRF候选融合	H03	holdout	threadPoolActive 和 threadPoolMax 一样大	thread-pool	[thread-pool:1, thread-pool:4, thread-pool:6]	6	mysql-slow-query.md	6. 判断原则	mysql	5	0.43048071940929217
bge-m3/BM25-RRF候选融合	H03	holdout	threadPoolActive 和 threadPoolMax 一样大	thread-pool	[thread-pool:1, thread-pool:4, thread-pool:6]	7	thread-pool-exhaustion.md	2. 典型异常现象	thread-pool	1	0.3969521513438676
bge-m3/BM25-RRF候选融合	H03	holdout	threadPoolActive 和 threadPoolMax 一样大	thread-pool	[thread-pool:1, thread-pool:4, thread-pool:6]	8	thread-pool-exhaustion.md	3. 常见原因	thread-pool	3	0.3966300728950137
bge-m3/BM25-RRF候选融合	H03	holdout	threadPoolActive 和 threadPoolMax 一样大	thread-pool	[thread-pool:1, thread-pool:4, thread-pool:6]	9	thread-pool-exhaustion.md	5. 与 Kafka 消费的关系	thread-pool	5	0.39508680320556133
bge-m3/BM25-RRF候选融合	H03	holdout	threadPoolActive 和 threadPoolMax 一样大	thread-pool	[thread-pool:1, thread-pool:4, thread-pool:6]	10	kafka-consumer-lag.md	4. Consumer 与 Partition	kafka	4	0.38058011433367117
bge-m3/BM25-RRF候选融合	H03	holdout	threadPoolActive 和 threadPoolMax 一样大	thread-pool	[thread-pool:1, thread-pool:4, thread-pool:6]	11	thread-pool-exhaustion.md	2. 典型异常现象	thread-pool	2	0.37759766836069364
bge-m3/BM25-RRF候选融合	H03	holdout	threadPoolActive 和 threadPoolMax 一样大	thread-pool	[thread-pool:1, thread-pool:4, thread-pool:6]	12	mysql-slow-query.md	5. 推荐排查顺序	mysql	4	0.37580926326920916
bge-m3/BM25-RRF候选融合	H03	holdout	threadPoolActive 和 threadPoolMax 一样大	thread-pool	[thread-pool:1, thread-pool:4, thread-pool:6]	13	mysql-slow-query.md	7. 处理原则	mysql	6	0.37210091463661016
bge-m3/BM25-RRF候选融合	H03	holdout	threadPoolActive 和 threadPoolMax 一样大	thread-pool	[thread-pool:1, thread-pool:4, thread-pool:6]	14	kafka-consumer-lag.md	5. 推荐排查顺序	kafka	5	0.35411844712850077
bge-m3/BM25-RRF候选融合	H03	holdout	threadPoolActive 和 threadPoolMax 一样大	thread-pool	[thread-pool:1, thread-pool:4, thread-pool:6]	15	mysql-slow-query.md	4. 对 Java 服务的影响	mysql	3	0.34817510469113433
bge-m3/BM25-RRF候选融合	H03	holdout	threadPoolActive 和 threadPoolMax 一样大	thread-pool	[thread-pool:1, thread-pool:4, thread-pool:6]	16	kafka-consumer-lag.md	6. 判断原则	kafka	6	0.3465252919949803
bge-m3/BM25-RRF候选融合	H03	holdout	threadPoolActive 和 threadPoolMax 一样大	thread-pool	[thread-pool:1, thread-pool:4, thread-pool:6]	17	kafka-consumer-lag.md	7. 处理原则	kafka	7	0.3438262874510636
bge-m3/BM25-RRF候选融合	H03	holdout	threadPoolActive 和 threadPoolMax 一样大	thread-pool	[thread-pool:1, thread-pool:4, thread-pool:6]	18	kafka-consumer-lag.md	2. 如何判断真正存在消费积压	kafka	1	0.31763158720575163
bge-m3/BM25-RRF候选融合	H03	holdout	threadPoolActive 和 threadPoolMax 一样大	thread-pool	[thread-pool:1, thread-pool:4, thread-pool:6]	19	kafka-consumer-lag.md	3. 常见原因	kafka	3	0.31259231086121275
bge-m3/BM25-RRF候选融合	H03	holdout	threadPoolActive 和 threadPoolMax 一样大	thread-pool	[thread-pool:1, thread-pool:4, thread-pool:6]	20	mysql-slow-query.md	1. 数据库变慢是什么	mysql	0	0.29454750884712005
bge-m3/BM25-RRF候选融合	H04	holdout	线程全部阻塞在下游 RPC，应该直接扩线程吗	thread-pool	[thread-pool:3, thread-pool:7]	1	thread-pool-exhaustion.md	7. 处理原则	thread-pool	7	0.6755052307486913
bge-m3/BM25-RRF候选融合	H04	holdout	线程全部阻塞在下游 RPC，应该直接扩线程吗	thread-pool	[thread-pool:3, thread-pool:7]	2	kafka-consumer-lag.md	7. 处理原则	kafka	7	0.5898869312215415
bge-m3/BM25-RRF候选融合	H04	holdout	线程全部阻塞在下游 RPC，应该直接扩线程吗	thread-pool	[thread-pool:3, thread-pool:7]	3	thread-pool-exhaustion.md	3. 常见原因	thread-pool	3	0.575379462246145
bge-m3/BM25-RRF候选融合	H04	holdout	线程全部阻塞在下游 RPC，应该直接扩线程吗	thread-pool	[thread-pool:3, thread-pool:7]	4	thread-pool-exhaustion.md	4. 推荐排查顺序	thread-pool	4	0.5838798628641583
bge-m3/BM25-RRF候选融合	H04	holdout	线程全部阻塞在下游 RPC，应该直接扩线程吗	thread-pool	[thread-pool:3, thread-pool:7]	5	thread-pool-exhaustion.md	6. 判断原则	thread-pool	6	0.5548529924848405
bge-m3/BM25-RRF候选融合	H04	holdout	线程全部阻塞在下游 RPC，应该直接扩线程吗	thread-pool	[thread-pool:3, thread-pool:7]	6	thread-pool-exhaustion.md	1. 线程池饱和是什么	thread-pool	0	0.5200296282681511
bge-m3/BM25-RRF候选融合	H04	holdout	线程全部阻塞在下游 RPC，应该直接扩线程吗	thread-pool	[thread-pool:3, thread-pool:7]	7	kafka-consumer-lag.md	5. 推荐排查顺序	kafka	5	0.529656837807629
bge-m3/BM25-RRF候选融合	H04	holdout	线程全部阻塞在下游 RPC，应该直接扩线程吗	thread-pool	[thread-pool:3, thread-pool:7]	8	thread-pool-exhaustion.md	5. 与 Kafka 消费的关系	thread-pool	5	0.5485898150736653
bge-m3/BM25-RRF候选融合	H04	holdout	线程全部阻塞在下游 RPC，应该直接扩线程吗	thread-pool	[thread-pool:3, thread-pool:7]	9	thread-pool-exhaustion.md	2. 典型异常现象	thread-pool	2	0.5393982871002339
bge-m3/BM25-RRF候选融合	H04	holdout	线程全部阻塞在下游 RPC，应该直接扩线程吗	thread-pool	[thread-pool:3, thread-pool:7]	10	kafka-consumer-lag.md	6. 判断原则	kafka	6	0.4913529512356671
bge-m3/BM25-RRF候选融合	H04	holdout	线程全部阻塞在下游 RPC，应该直接扩线程吗	thread-pool	[thread-pool:3, thread-pool:7]	11	thread-pool-exhaustion.md	2. 典型异常现象	thread-pool	1	0.5324927293538665
bge-m3/BM25-RRF候选融合	H04	holdout	线程全部阻塞在下游 RPC，应该直接扩线程吗	thread-pool	[thread-pool:3, thread-pool:7]	12	mysql-slow-query.md	4. 对 Java 服务的影响	mysql	3	0.48676894960059947
bge-m3/BM25-RRF候选融合	H04	holdout	线程全部阻塞在下游 RPC，应该直接扩线程吗	thread-pool	[thread-pool:3, thread-pool:7]	13	mysql-slow-query.md	2. 数据库连接池异常	mysql	1	0.4562849752565343
bge-m3/BM25-RRF候选融合	H04	holdout	线程全部阻塞在下游 RPC，应该直接扩线程吗	thread-pool	[thread-pool:3, thread-pool:7]	14	mysql-slow-query.md	7. 处理原则	mysql	6	0.5402294575485845
bge-m3/BM25-RRF候选融合	H04	holdout	线程全部阻塞在下游 RPC，应该直接扩线程吗	thread-pool	[thread-pool:3, thread-pool:7]	15	kafka-consumer-lag.md	4. Consumer 与 Partition	kafka	4	0.4808169517224434
bge-m3/BM25-RRF候选融合	H04	holdout	线程全部阻塞在下游 RPC，应该直接扩线程吗	thread-pool	[thread-pool:3, thread-pool:7]	16	kafka-consumer-lag.md	3. 常见原因	kafka	3	0.476029911269103
bge-m3/BM25-RRF候选融合	H04	holdout	线程全部阻塞在下游 RPC，应该直接扩线程吗	thread-pool	[thread-pool:3, thread-pool:7]	17	mysql-slow-query.md	5. 推荐排查顺序	mysql	4	0.468597768010712
bge-m3/BM25-RRF候选融合	H04	holdout	线程全部阻塞在下游 RPC，应该直接扩线程吗	thread-pool	[thread-pool:3, thread-pool:7]	18	mysql-slow-query.md	6. 判断原则	mysql	5	0.4685336286783943
bge-m3/BM25-RRF候选融合	H04	holdout	线程全部阻塞在下游 RPC，应该直接扩线程吗	thread-pool	[thread-pool:3, thread-pool:7]	19	kafka-consumer-lag.md	2. 如何判断真正存在消费积压	kafka	2	0.44485927263192243
bge-m3/BM25-RRF候选融合	H04	holdout	线程全部阻塞在下游 RPC，应该直接扩线程吗	thread-pool	[thread-pool:3, thread-pool:7]	20	kafka-consumer-lag.md	2. 如何判断真正存在消费积压	kafka	1	0.43757947531491675
bge-m3/BM25-RRF候选融合	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	1	thread-pool-exhaustion.md	5. 与 Kafka 消费的关系	thread-pool	5	0.6836350870125291
bge-m3/BM25-RRF候选融合	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	2	kafka-consumer-lag.md	7. 处理原则	kafka	7	0.6839429374814276
bge-m3/BM25-RRF候选融合	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	3	kafka-consumer-lag.md	5. 推荐排查顺序	kafka	5	0.6647195221734548
bge-m3/BM25-RRF候选融合	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	4	kafka-consumer-lag.md	3. 常见原因	kafka	3	0.6785189732799848
bge-m3/BM25-RRF候选融合	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	5	thread-pool-exhaustion.md	2. 典型异常现象	thread-pool	1	0.5986105081934688
bge-m3/BM25-RRF候选融合	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	6	thread-pool-exhaustion.md	1. 线程池饱和是什么	thread-pool	0	0.6049392057792334
bge-m3/BM25-RRF候选融合	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	7	kafka-consumer-lag.md	2. 如何判断真正存在消费积压	kafka	2	0.6429317614795255
bge-m3/BM25-RRF候选融合	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	8	kafka-consumer-lag.md	1. Consumer Lag 是什么	kafka	0	0.6242122912090718
bge-m3/BM25-RRF候选融合	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	9	kafka-consumer-lag.md	2. 如何判断真正存在消费积压	kafka	1	0.6466372169989574
bge-m3/BM25-RRF候选融合	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	10	mysql-slow-query.md	4. 对 Java 服务的影响	mysql	3	0.5713704143078532
bge-m3/BM25-RRF候选融合	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	11	kafka-consumer-lag.md	6. 判断原则	kafka	6	0.6545649181695429
bge-m3/BM25-RRF候选融合	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	12	thread-pool-exhaustion.md	4. 推荐排查顺序	thread-pool	4	0.6320959360513815
bge-m3/BM25-RRF候选融合	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	13	kafka-consumer-lag.md	4. Consumer 与 Partition	kafka	4	0.6047087561389916
bge-m3/BM25-RRF候选融合	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	14	mysql-slow-query.md	2. 数据库连接池异常	mysql	1	0.5422591606941455
bge-m3/BM25-RRF候选融合	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	15	mysql-slow-query.md	6. 判断原则	mysql	5	0.5309883746470289
bge-m3/BM25-RRF候选融合	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	16	thread-pool-exhaustion.md	3. 常见原因	thread-pool	3	0.5964320845894852
bge-m3/BM25-RRF候选融合	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	17	mysql-slow-query.md	7. 处理原则	mysql	6	0.5302623740542458
bge-m3/BM25-RRF候选融合	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	18	thread-pool-exhaustion.md	7. 处理原则	thread-pool	7	0.6184520199720765
bge-m3/BM25-RRF候选融合	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	19	thread-pool-exhaustion.md	6. 判断原则	thread-pool	6	0.5887283649231259
bge-m3/BM25-RRF候选融合	H05	holdout	消费业务的执行器满载后 lag 升高	thread-pool	[thread-pool:5]	20	thread-pool-exhaustion.md	2. 典型异常现象	thread-pool	2	0.5807471813998332
bge-m3/BM25-RRF候选融合	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	1	thread-pool-exhaustion.md	2. 典型异常现象	thread-pool	1	0.6260787103457618
bge-m3/BM25-RRF候选融合	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	2	thread-pool-exhaustion.md	1. 线程池饱和是什么	thread-pool	0	0.5873994472918427
bge-m3/BM25-RRF候选融合	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	3	thread-pool-exhaustion.md	4. 推荐排查顺序	thread-pool	4	0.6296070184952673
bge-m3/BM25-RRF候选融合	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	4	thread-pool-exhaustion.md	3. 常见原因	thread-pool	3	0.5715031453519693
bge-m3/BM25-RRF候选融合	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	5	thread-pool-exhaustion.md	2. 典型异常现象	thread-pool	2	0.5899618100937902
bge-m3/BM25-RRF候选融合	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	6	mysql-slow-query.md	4. 对 Java 服务的影响	mysql	3	0.5547665022690317
bge-m3/BM25-RRF候选融合	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	7	thread-pool-exhaustion.md	7. 处理原则	thread-pool	7	0.5961774066001233
bge-m3/BM25-RRF候选融合	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	8	mysql-slow-query.md	2. 数据库连接池异常	mysql	1	0.508072276995128
bge-m3/BM25-RRF候选融合	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	9	mysql-slow-query.md	5. 推荐排查顺序	mysql	4	0.518018883762013
bge-m3/BM25-RRF候选融合	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	10	mysql-slow-query.md	7. 处理原则	mysql	6	0.5216847010037459
bge-m3/BM25-RRF候选融合	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	11	kafka-consumer-lag.md	2. 如何判断真正存在消费积压	kafka	1	0.4963529840883255
bge-m3/BM25-RRF候选融合	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	12	mysql-slow-query.md	6. 判断原则	mysql	5	0.4919525048506292
bge-m3/BM25-RRF候选融合	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	13	kafka-consumer-lag.md	3. 常见原因	kafka	3	0.5199664461482706
bge-m3/BM25-RRF候选融合	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	14	kafka-consumer-lag.md	4. Consumer 与 Partition	kafka	4	0.49738195429287435
bge-m3/BM25-RRF候选融合	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	15	kafka-consumer-lag.md	5. 推荐排查顺序	kafka	5	0.5695316108642775
bge-m3/BM25-RRF候选融合	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	16	thread-pool-exhaustion.md	6. 判断原则	thread-pool	6	0.5604542782088663
bge-m3/BM25-RRF候选融合	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	17	kafka-consumer-lag.md	7. 处理原则	kafka	7	0.541093261069429
bge-m3/BM25-RRF候选融合	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	18	kafka-consumer-lag.md	6. 判断原则	kafka	6	0.5330475449306844
bge-m3/BM25-RRF候选融合	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	19	thread-pool-exhaustion.md	5. 与 Kafka 消费的关系	thread-pool	5	0.520859258891963
bge-m3/BM25-RRF候选融合	H06	holdout	任务等待时间拉长，执行器队列不断堆高	thread-pool	[thread-pool:1, thread-pool:2, thread-pool:4]	20	kafka-consumer-lag.md	2. 如何判断真正存在消费积压	kafka	2	0.4884135265720326
bge-m3/BM25-RRF候选融合	H07	holdout	写入消息的速率一直超过消费者处理速率	kafka	[kafka:2, kafka:6]	1	kafka-consumer-lag.md	2. 如何判断真正存在消费积压	kafka	1	0.605808482130985
bge-m3/BM25-RRF候选融合	H07	holdout	写入消息的速率一直超过消费者处理速率	kafka	[kafka:2, kafka:6]	2	kafka-consumer-lag.md	1. Consumer Lag 是什么	kafka	0	0.5619958456787364
bge-m3/BM25-RRF候选融合	H07	holdout	写入消息的速率一直超过消费者处理速率	kafka	[kafka:2, kafka:6]	3	kafka-consumer-lag.md	7. 处理原则	kafka	7	0.5897084398295814
bge-m3/BM25-RRF候选融合	H07	holdout	写入消息的速率一直超过消费者处理速率	kafka	[kafka:2, kafka:6]	4	thread-pool-exhaustion.md	5. 与 Kafka 消费的关系	thread-pool	5	0.535571710335765
bge-m3/BM25-RRF候选融合	H07	holdout	写入消息的速率一直超过消费者处理速率	kafka	[kafka:2, kafka:6]	5	kafka-consumer-lag.md	6. 判断原则	kafka	6	0.6022006138321032
bge-m3/BM25-RRF候选融合	H07	holdout	写入消息的速率一直超过消费者处理速率	kafka	[kafka:2, kafka:6]	6	kafka-consumer-lag.md	3. 常见原因	kafka	3	0.5548101732928503
bge-m3/BM25-RRF候选融合	H07	holdout	写入消息的速率一直超过消费者处理速率	kafka	[kafka:2, kafka:6]	7	kafka-consumer-lag.md	4. Consumer 与 Partition	kafka	4	0.5297316644637023
bge-m3/BM25-RRF候选融合	H07	holdout	写入消息的速率一直超过消费者处理速率	kafka	[kafka:2, kafka:6]	8	kafka-consumer-lag.md	2. 如何判断真正存在消费积压	kafka	2	0.49949526822911106
